	Root.full_L1	Shoot.full_L1	Flower.pre_L1	Flower.early_L1	Flower.mid_L1
gi|351604587|gb|JP458938.1|	0	3.49366507971119	2.39890630639395	1.12132182423189	0
gi|351617593|gb|JP471894.1|	31.2804587098963	19.2151579384116	3.1985417418586	4.48528729692757	3.15682600063951
gi|351617879|gb|JP472180.1|	3393.92977002375	434.087886154116	392.620998813144	444.04344239583	1320.60554360086
gi|351606895|gb|JP461220.1|	59.2094397008751	105.683368661264	80.7631789819298	59.4300566842903	131.534416693313
gi|351617667|gb|JP471968.1|	13443.8942898176	18187.1469887066	20744.142466824	26454.2244772788	18707.3508797898
gi|351613542|gb|JP467843.1|	489.315746961949	745.89749451834	795.637258287328	796.138495204644	569.280955448659
gi|351591571|gb|JP450017.1|	108.364446244998	76.8606317536463	119.145679884233	90.8270677627833	67.3456213469763
gi|351625032|gb|JP479333.1|	3686.6254908092	2478.75537405509	2700.36886556413	2479.24255337672	2714.87036054998
gi|351622839|gb|JP477140.1|	234.603440324222	282.113455186679	303.061830041103	259.025341397567	260.964282719533
gi|351611936|gb|JP466237.1|	1829.90683452893	1379.12429021599	1360.17987572537	1198.69303010389	1210.11663357848
gi|351602961|gb|JP457321.1|	12.2887516360307	27.9493206376896	57.5737513534549	96.4336768839428	6.31365200127903
gi|351623951|gb|JP478252.1|	13.4059108756698	0	0	0	0
gi|351613362|gb|JP467663.1|	4280.95420629723	2053.40165060025	2039.07036043486	2749.4811130166	1882.5205717147
gi|351613104|gb|JP467405.1|	1453.42417077054	1807.09826248062	1612.8646733322	1660.67762168743	1023.86389954075
gi|351597227|gb|JP451777.1|	59.2094397008751	142.366851998231	176.719431237688	140.165228028987	138.900344028139
gi|351625259|gb|JP479560.1|	33.5147771891746	70.7467178641517	80.7631789819298	90.8270677627833	57.8751433450578
gi|351616318|gb|JP470619.1|	1467.94724088585	1854.26274105672	1554.49128654328	2044.16968557474	2525.46080051161
gi|351624762|gb|JP479063.1|	11468.7567541355	293.46786669574	157.528180786536	660.458554472585	12153.7801024621
gi|351627717|gb|JP480600.1|	0	5.24049761956679	0	0	0
gi|351606132|gb|JP460465.1|	0	412.252479405921	111.948960965051	65.0366658054498	117.854837357209
gi|351605925|gb|JP460265.1|	744.028053599676	378.189244878737	374.229383797457	450.771373341221	296.741644060114
gi|351629309|gb|JP482192.1|	412.231759426847	482.999197270073	494.174699117154	377.885454766148	381.975946077381
gi|351624251|gb|JP478552.1|	16.7573885945873	23.5822392880506	7.99635435464651	13.4558618907827	8.41820266837204
gi|351627376|gb|JP480259.1|	2.23431847927831	0	0	0	0
gi|351624845|gb|JP479146.1|	229.017644126026	176.430086525415	113.54823183598	45.9741947935076	151.527648030697
gi|351614473|gb|JP468774.1|	93.8413761296888	0	0	0	0
gi|351614149|gb|JP468450.1|	4293.24295793326	601.783809980253	588.531680501983	589.815279545976	658.724358800112
gi|351624330|gb|JP478631.1|	138.527745715255	2.6202488097834	7.19671891918186	16.8198273634784	17.8886806702906
gi|351591026|gb|JP449483.1|	142.996382673812	586.935733391481	633.311264888004	377.885454766148	406.178278748951
gi|351590840|gb|JP449298.1|	192.151389217934	2604.5273169247	2309.34713762191	3120.63863683736	1054.3798842136
gi|351622089|gb|JP476390.1|	3856.43369523435	3429.03227573654	2492.46365234332	2991.68662705069	2867.45028391423
